OBJECTID,DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID,x_Rounded,y_Rounded,formatted
4,,1,250,69.44444444, ,,353.0783367,83.29033456,151.1820884,-34.00114393,300,7/6/2024 14:57,1103,1102,151.18208,-34.00114,"151.18208,-34.00114,300"
4,,1,250,69.44444444, ,,353.0783367,30.61836214,151.182393,-34.00069256,300,7/6/2024 14:57,1104,1103,151.18239,-34.00069,"151.18239,-34.00069,300"
4,,1,250,69.44444444, ,,353.0783367,30.61859087,151.1826975,-34.00024119,300,7/6/2024 14:57,1105,1104,151.18269,-34.00024,"151.18269,-34.00024,300"
4,,1,250,69.44444444, ,,353.0783367,30.61865632,151.183002,-33.99978982,300,7/6/2024 14:57,1106,1105,151.183,-33.99978,"151.18300,-33.99978,300"
4,,1,250,69.44444444, ,,353.0783367,30.61847089,151.1833065,-33.99933845,300,7/6/2024 14:57,1107,1106,151.1833,-33.99933,"151.18330,-33.99933,300"
4,,1,250,69.44444444, ,,353.0783367,30.61853633,151.1836111,-33.99888707,300,7/6/2024 14:57,1108,1107,151.18361,-33.99888,"151.18361,-33.99888,300"
4,,1,250,69.44444444, ,,353.0783367,30.61853633,151.1839156,-33.99843569,300,7/6/2024 14:57,1109,1108,151.18391,-33.99843,"151.18391,-33.99843,300"
4,,1,250,69.44444444, ,,353.0783367,30.61852908,151.1842201,-33.99798431,300,7/6/2024 14:57,1110,1109,151.18422,-33.99798,"151.18422,-33.99798,300"
4,,1,250,69.44444444, ,,353.0783367,30.6186599,151.1845246,-33.99753293,300,7/6/2024 14:57,1111,1110,151.18452,-33.99753,"151.18452,-33.99753,300"
4,,1,250,69.44444444, ,,353.0783367,30.6185473,151.1848292,-33.99708154,300,7/6/2024 14:57,1112,1111,151.18482,-33.99708,"151.18482,-33.99708,300"
4,,1,250,69.44444444, ,,353.0783367,30.61871799,151.1851337,-33.99663015,300,7/6/2024 14:57,1113,1112,151.18513,-33.99663,"151.18513,-33.99663,300"
4,,1,250,69.44444444, ,,353.0783367,30.6186054,151.1854382,-33.99617876,300,7/6/2024 14:57,1114,1113,151.18543,-33.99617,"151.18543,-33.99617,300"
4,,1,250,69.44444444, ,,353.0783367,30.6186054,151.1857427,-33.99572737,300,7/6/2024 14:57,1115,1114,151.18574,-33.99572,"151.18574,-33.99572,300"
4,,1,250,69.44444444, ,,353.0783367,30.61855822,151.1860472,-33.99527597,300,7/6/2024 14:57,1116,1115,151.18604,-33.99527,"151.18604,-33.99527,300"
4,,1,250,69.44444444, ,,353.0783367,30.61862355,151.1863518,-33.99482457,300,7/6/2024 14:57,1117,1116,151.18635,-33.99482,"151.18635,-33.99482,300"
4,,1,250,69.44444444, ,,353.0783367,30.61854372,151.1866563,-33.99437317,300,7/6/2024 14:57,1118,1117,151.18665,-33.99437,"151.18665,-33.99437,300"
4,,1,250,69.44444444, ,,353.0783367,30.61860905,151.1869608,-33.99392177,300,7/6/2024 14:57,1119,1118,151.18696,-33.99392,"151.18696,-33.99392,300"
4,,1,250,69.44444444, ,,353.0783367,30.61860905,151.1872653,-33.99347036,300,7/6/2024 14:57,1120,1119,151.18726,-33.99347,"151.18726,-33.99347,300"
4,,1,250,69.44444444, ,,353.0783367,30.6185619,151.1875699,-33.99301896,300,7/6/2024 14:57,1121,1120,151.18756,-33.99301,"151.18756,-33.99301,300"
4,,1,250,69.44444444, ,,353.0783367,30.61862716,151.1878744,-33.99256755,300,7/6/2024 14:57,1122,1121,151.18787,-33.99256,"151.18787,-33.99256,300"
4,,1,250,69.44444444, ,,353.0783367,30.61861265,151.1881789,-33.99211613,300,7/6/2024 14:57,1123,1122,151.18817,-33.99211,"151.18817,-33.99211,300"
4,,1,250,69.44444444, ,,353.0783367,30.61867788,151.1884834,-33.99166472,300,7/6/2024 14:57,1124,1123,151.18848,-33.99166,"151.18848,-33.99166,300"
4,,1,250,69.44444444, ,,353.0783367,30.61867788,151.188788,-33.9912133,300,7/6/2024 14:57,1125,1124,151.18878,-33.99121,"151.18878,-33.99121,300"
4,,1,250,69.44444444, ,,353.0783367,30.61867788,151.1890925,-33.99076188,300,7/6/2024 14:57,1126,1125,151.18909,-33.99076,"151.18909,-33.99076,300"
4,,1,250,69.44444444, ,,353.0783367,30.61863076,151.189397,-33.99031046,300,7/6/2024 14:57,1127,1126,151.18939,-33.99031,"151.18939,-33.99031,300"
4,,1,250,69.44444444, ,,353.0783367,30.61872856,151.1897015,-33.98985904,300,7/6/2024 14:57,1128,1127,151.1897,-33.98985,"151.18970,-33.98985,300"
4,,1,250,69.44444444, ,,353.0783367,30.61872856,151.1900061,-33.98940761,300,7/6/2024 14:57,1129,1128,151.19,-33.9894,"151.19000,-33.98940,300"
4,,1,250,69.44444444, ,,353.0783367,343.8101381,151.1903106,-33.98895618,300,7/6/2024 14:57,1130,1129,151.19031,-33.98895,"151.19031,-33.98895,300"
4,,1,250,69.44444444, ,,353.0783367,29.40731813,151.1906151,-33.98850475,300,7/6/2024 14:57,1131,1130,151.19061,-33.9885,"151.19061,-33.98850,300"
4,,1,250,69.44444444, ,,353.0783367,9.145064407,151.1909196,-33.98805331,300,7/6/2024 14:57,1132,1131,151.19091,-33.98805,"151.19091,-33.98805,300"
4,,1,250,69.44444444, ,,353.0783367,343.456951,151.1908064,-33.9875687,300,7/6/2024 14:57,1133,1132,151.1908,-33.98756,"151.19080,-33.98756,300"
4,,1,250,69.44444444, ,,353.0783367,343.4570645,151.1906108,-33.98707754,300,7/6/2024 14:57,1134,1133,151.19061,-33.98707,"151.19061,-33.98707,300"
4,,1,250,69.44444444, ,,353.0783367,343.4570394,151.1904151,-33.98658638,300,7/6/2024 14:57,1135,1134,151.19041,-33.98658,"151.19041,-33.98658,300"
4,,1,250,69.44444444, ,,353.0783367,343.4570394,151.1902195,-33.98609521,300,7/6/2024 14:57,1136,1135,151.19021,-33.98609,"151.19021,-33.98609,300"
4,,1,250,69.44444444, ,,353.0783367,343.457,151.1900238,-33.98560404,300,7/6/2024 14:57,1137,1136,151.19002,-33.9856,"151.19002,-33.98560,300"
4,,1,250,69.44444444, ,,353.0783367,343.4570744,151.1898282,-33.98511287,300,7/6/2024 14:57,1138,1137,151.18982,-33.98511,"151.18982,-33.98511,300"
4,,1,250,69.44444444, ,,353.0783367,343.4570229,151.1896326,-33.98462169,300,7/6/2024 14:57,1139,1138,151.18963,-33.98462,"151.18963,-33.98462,300"
4,,1,250,69.44444444, ,,353.0783367,343.4569714,151.1894369,-33.98413052,300,7/6/2024 14:57,1140,1139,151.18943,-33.98413,"151.18943,-33.98413,300"
4,,1,250,69.44444444, ,,353.0783367,343.4569714,151.1892413,-33.98363934,300,7/6/2024 14:57,1141,1140,151.18924,-33.98363,"151.18924,-33.98363,300"
4,,1,250,69.44444444, ,,353.0783367,343.4569953,151.1890456,-33.98314815,300,7/6/2024 14:58,1142,1141,151.18904,-33.98314,"151.18904,-33.98314,300"
4,,1,250,69.44444444, ,,353.0783367,343.4570329,151.18885,-33.98265697,300,7/6/2024 14:58,1143,1142,151.18884,-33.98265,"151.18884,-33.98265,300"
4,,1,250,69.44444444, ,,353.0783367,343.4570191,151.1886544,-33.98216578,300,7/6/2024 14:58,1144,1143,151.18865,-33.98216,"151.18865,-33.98216,300"
4,,1,250,69.44444444, ,,353.0783367,343.4570566,151.1884587,-33.98167459,300,7/6/2024 14:58,1145,1144,151.18845,-33.98167,"151.18845,-33.98167,300"
4,,1,250,69.44444444, ,,353.0783367,343.4570566,151.1882631,-33.98118339,100,7/6/2024 14:58,1146,1145,151.18826,-33.98118,"151.18826,-33.98118,100"
4,,1,250,69.44444444, ,,353.0783367,343.4570428,151.1880674,-33.98069219,100,7/6/2024 14:58,1147,1146,151.18806,-33.98069,"151.18806,-33.98069,100"
4,,1,250,69.44444444, ,,353.0783367,343.456903,151.1878718,-33.98020099,100,7/6/2024 14:58,1148,1147,151.18787,-33.9802,"151.18787,-33.98020,100"
4,,1,250,69.44444444, ,,353.0783367,343.4569405,151.1876761,-33.97970979,100,7/6/2024 14:58,1149,1148,151.18767,-33.9797,"151.18767,-33.97970,100"
4,,1,250,69.44444444, ,,353.0783367,343.4570527,151.1874805,-33.97921858,100,7/6/2024 14:58,1150,1149,151.18748,-33.97921,"151.18748,-33.97921,100"
4,,1,250,69.44444444, ,,353.0783367,343.4570527,151.1872849,-33.97872738,100,7/6/2024 14:58,1151,1150,151.18728,-33.97872,"151.18728,-33.97872,100"
4,,1,250,69.44444444, ,,353.0783367,343.4571457,151.1870892,-33.97823616,100,7/6/2024 14:58,1152,1151,151.18708,-33.97823,"151.18708,-33.97823,100"
4,,1,250,69.44444444, ,,353.0783367,343.456988,151.1868936,-33.97774495,100,7/6/2024 14:58,1153,1152,151.18689,-33.97774,"151.18689,-33.97774,100"
4,,1,250,69.44444444, ,,353.0783367,343.4570626,151.1866979,-33.97725373,100,7/6/2024 14:58,1154,1153,151.18669,-33.97725,"151.18669,-33.97725,100"
4,,1,250,69.44444444, ,,353.0783367,343.4570116,151.1865023,-33.97676251,100,7/6/2024 14:58,1155,1154,151.1865,-33.97676,"151.18650,-33.97676,100"
4,,1,250,69.44444444, ,,353.0783367,343.4570116,151.1863067,-33.97627129,100,7/6/2024 14:58,1156,1155,151.1863,-33.97627,"151.18630,-33.97627,100"
4,,1,250,69.44444444, ,,353.0783367,343.45691,151.186111,-33.97578006,100,7/6/2024 14:58,1157,1156,151.18611,-33.97578,"151.18611,-33.97578,100"
4,,1,250,69.44444444, ,,353.0783367,343.4570216,151.1859154,-33.97528883,100,7/6/2024 14:58,1158,1157,151.18591,-33.97528,"151.18591,-33.97528,100"
4,,1,250,69.44444444, ,,353.0783367,343.4570079,151.1857197,-33.9747976,100,7/6/2024 14:58,1159,1158,151.18571,-33.97479,"151.18571,-33.97479,100"
4,,1,250,69.44444444, ,,353.0783367,343.4570079,151.1855241,-33.97430637,100,7/6/2024 14:58,1160,1159,151.18552,-33.9743,"151.18552,-33.97430,100"
4,,1,250,69.44444444, ,,353.0783367,343.4570079,151.1853285,-33.97381513,100,7/6/2024 14:58,1161,1160,151.18532,-33.97381,"151.18532,-33.97381,100"
4,,1,250,69.44444444, ,,353.0783367,343.4569944,151.1851328,-33.97332389,100,7/6/2024 14:58,1162,1161,151.18513,-33.97332,"151.18513,-33.97332,100"
4,,1,250,69.44444444, ,,353.0783367,343.6103882,151.1849372,-33.97283265,100,7/6/2024 14:58,1163,1162,151.18493,-33.97283,"151.18493,-33.97283,100"
4,,1,250,69.44444444, ,,353.0783367,343.6105927,151.1847415,-33.9723414,100,7/6/2024 14:58,1164,1163,151.18474,-33.97234,"151.18474,-33.97234,100"
4,,1,250,69.44444444, ,,353.0783367,343.610317,151.1845459,-33.97185015,0,7/6/2024 14:58,1165,1164,151.18454,-33.97185,"151.18454,-33.97185,0"
4,,1,250,69.44444444, ,,353.0783367,343.6105091,151.1843502,-33.9713589,0,7/6/2024 14:58,1166,1165,151.18435,-33.97135,"151.18435,-33.97135,0"
4,,1,250,69.44444444, ,,353.0783367,343.6106576,151.1841546,-33.97086765,0,7/6/2024 14:58,1167,1166,151.18415,-33.97086,"151.18415,-33.97086,0"
4,,1,250,69.44444444, ,,353.0783367,343.6104597,151.183959,-33.97037639,0,7/6/2024 14:58,1168,1167,151.18395,-33.97037,"151.18395,-33.97037,0"
4,,1,250,69.44444444, ,,353.0783367,343.6103873,151.1837633,-33.96988513,0,7/6/2024 14:58,1169,1168,151.18376,-33.96988,"151.18376,-33.96988,0"
4,,1,250,69.44444444, ,,353.0783367,343.6104908,151.1835677,-33.96939387,50,7/6/2024 14:58,1170,1169,151.18356,-33.96939,"151.18356,-33.96939,50"
4,,1,250,69.44444444, ,,353.0783367,343.6103454,151.183372,-33.9689026,50,7/6/2024 14:58,1171,1170,151.18337,-33.9689,"151.18337,-33.96890,50"
4,,1,250,69.44444444, ,,353.0783367,343.6103454,151.1831764,-33.96841133,50,7/6/2024 14:58,1172,1171,151.18317,-33.96841,"151.18317,-33.96841,50"
4,,1,250,69.44444444, ,,353.0783367,343.6103347,151.1829808,-33.96792006,50,7/6/2024 14:58,1173,1172,151.18298,-33.96792,"151.18298,-33.96792,50"
4,,1,250,69.44444444, ,,353.0783367,343.6104701,151.1827851,-33.96742879,50,7/6/2024 14:58,1174,1173,151.18278,-33.96742,"151.18278,-33.96742,50"
4,,1,250,69.44444444, ,,353.0783367,343.6105013,151.1825895,-33.96693751,50,7/6/2024 14:58,1175,1174,151.18258,-33.96693,"151.18258,-33.96693,50"
4,,1,250,69.44444444, ,,353.0783367,343.6104597,151.1823938,-33.96644623,50,7/6/2024 14:58,1176,1175,151.18239,-33.96644,"151.18239,-33.96644,50"
4,,1,250,69.44444444, ,,353.0783367,343.6104597,151.1821982,-33.96595495,50,7/6/2024 14:58,1177,1176,151.18219,-33.96595,"151.18219,-33.96595,50"
4,,1,250,69.44444444, ,,353.0783367,343.6103974,151.1820025,-33.96546366,50,7/6/2024 14:58,1178,1177,151.182,-33.96546,"151.18200,-33.96546,50"
4,,1,250,69.44444444, ,,353.0783367,343.6103414,151.1818069,-33.96497237,50,7/6/2024 14:58,1179,1178,151.1818,-33.96497,"151.18180,-33.96497,50"
4,,1,250,69.44444444, ,,353.0783367,343.6105441,151.1816113,-33.96448108,50,7/6/2024 14:58,1180,1179,151.18161,-33.96448,"151.18161,-33.96448,50"
4,,1,250,69.44444444, ,,353.0783367,343.610544,151.1814156,-33.96398979,50,7/6/2024 14:58,1181,1180,151.18141,-33.96398,"151.18141,-33.96398,50"
4,,1,250,69.44444444, ,,353.0783367,343.610544,151.18122,-33.96349849,50,7/6/2024 14:58,1182,1181,151.18121,-33.96349,"151.18121,-33.96349,50"
4,,1,250,69.44444444, ,,353.0783367,343.6105456,151.1810499,-33.96300131,50,7/6/2024 14:58,1183,1182,151.18104,-33.963,"151.18104,-33.96300,50"
4,,1,250,69.44444444, ,,353.0783367,344.6283982,151.180913,-33.96249653,50,7/6/2024 14:58,1184,1183,151.18091,-33.96249,"151.18091,-33.96249,50"
4,,1,250,69.44444444, ,,353.0783367,346.842392,151.1807761,-33.96199174,0,7/6/2024 14:58,1185,1184,151.18077,-33.96199,"151.18077,-33.96199,0"
4,,1,250,69.44444444, ,,353.0783367,346.842435,151.1806391,-33.96148695,0,7/6/2024 14:58,1186,1185,151.18063,-33.96148,"151.18063,-33.96148,0"
4,,1,250,69.44444444, ,,353.0783367,347.7993667,151.1805022,-33.96098215,0,7/6/2024 14:58,1187,1186,151.1805,-33.96098,"151.18050,-33.96098,0"
4,,1,250,69.44444444, ,,353.0783367,347.7993667,151.1803653,-33.96047735,0,7/6/2024 14:58,1188,1187,151.18036,-33.96047,"151.18036,-33.96047,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995678,151.1802283,-33.95997255,0,7/6/2024 14:58,1189,1188,151.18022,-33.95997,"151.18022,-33.95997,0"
4,,1,250,69.44444444, ,,353.0783367,347.7994681,151.1800914,-33.95946775,0,7/6/2024 14:58,1190,1189,151.18009,-33.95946,"151.18009,-33.95946,0"
4,,1,250,69.44444444, ,,353.0783367,347.7994681,151.1799544,-33.95896294,0,7/6/2024 14:58,1191,1190,151.17995,-33.95896,"151.17995,-33.95896,0"
4,,1,250,69.44444444, ,,353.0783367,347.799611,151.1798175,-33.95845813,0,7/6/2024 14:58,1192,1191,151.17981,-33.95845,"151.17981,-33.95845,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995113,151.1796806,-33.95795332,0,7/6/2024 14:58,1193,1192,151.17968,-33.95795,"151.17968,-33.95795,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995346,151.1795436,-33.95744851,0,7/6/2024 14:58,1194,1193,151.17954,-33.95744,"151.17954,-33.95744,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995313,151.1794067,-33.95694369,0,7/6/2024 14:58,1195,1194,151.1794,-33.95694,"151.17940,-33.95694,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995313,151.1792697,-33.95643887,0,7/6/2024 14:58,1196,1195,151.17926,-33.95643,"151.17926,-33.95643,0"
4,,1,250,69.44444444, ,,353.0783367,347.7994548,151.1791328,-33.95593404,0,7/6/2024 14:58,1197,1196,151.17913,-33.95593,"151.17913,-33.95593,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995745,151.1789959,-33.95542921,0,7/6/2024 14:58,1198,1197,151.17899,-33.95542,"151.17899,-33.95542,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995977,151.1788589,-33.95492438,0,7/6/2024 14:58,1199,1198,151.17885,-33.95492,"151.17885,-33.95492,0"
4,,1,250,69.44444444, ,,353.0783367,347.799498,151.178722,-33.95441955,0,7/6/2024 14:58,1200,1199,151.17872,-33.95441,"151.17872,-33.95441,0"
4,,1,250,69.44444444, ,,353.0783367,347.799498,151.1785851,-33.95391471,0,7/6/2024 14:58,1201,1200,151.17858,-33.95391,"151.17858,-33.95391,0"
4,,1,250,69.44444444, ,,353.0783367,347.7994601,151.1784481,-33.95340987,0,7/6/2024 14:59,1202,1201,151.17844,-33.9534,"151.17844,-33.95340,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995526,151.1783112,-33.95290503,0,7/6/2024 14:59,1203,1202,151.17831,-33.9529,"151.17831,-33.95290,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995313,151.1781742,-33.95240018,0,7/6/2024 14:59,1204,1203,151.17817,-33.9524,"151.17817,-33.95240,0"
4,,1,250,69.44444444, ,,353.0783367,347.7994175,151.1780373,-33.95189534,0,7/6/2024 14:59,1205,1204,151.17803,-33.95189,"151.17803,-33.95189,0"
4,,1,250,69.44444444, ,,353.0783367,347.7994175,151.1779004,-33.95139049,0,7/6/2024 14:59,1206,1205,151.1779,-33.95139,"151.17790,-33.95139,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995113,151.1777634,-33.95088563,0,7/6/2024 14:59,1207,1206,151.17776,-33.95088,"151.17776,-33.95088,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995346,151.1776265,-33.95038077,0,7/6/2024 14:59,1208,1207,151.17762,-33.95038,"151.17762,-33.95038,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995578,151.1774896,-33.94987591,0,7/6/2024 14:59,1209,1208,151.17748,-33.94987,"151.17748,-33.94987,0"
4,,1,250,69.44444444, ,,353.0783367,347.7994317,151.1773526,-33.94937105,0,7/6/2024 14:59,1210,1209,151.17735,-33.94937,"151.17735,-33.94937,0"
4,,1,250,69.44444444, ,,353.0783367,347.7994317,151.1772157,-33.94886618,0,7/6/2024 14:59,1211,1210,151.17721,-33.94886,"151.17721,-33.94886,0"
4,,1,250,69.44444444, ,,353.0783367,347.7994782,151.1770787,-33.94836131,0,7/6/2024 14:59,1212,1211,151.17707,-33.94836,"151.17707,-33.94836,0"
4,,1,250,69.44444444, ,,353.0783367,347.7996242,151.1769418,-33.94785644,0,7/6/2024 14:59,1213,1212,151.17694,-33.94785,"151.17694,-33.94785,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995246,151.1768049,-33.94735157,0,7/6/2024 14:59,1214,1213,151.1768,-33.94735,"151.17680,-33.94735,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995479,151.1766679,-33.94684669,0,7/6/2024 14:59,1215,1214,151.17666,-33.94684,"151.17666,-33.94684,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995479,151.176531,-33.94634181,0,7/6/2024 14:59,1216,1215,151.17653,-33.94634,"151.17653,-33.94634,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995678,151.176394,-33.94583692,0,7/6/2024 14:59,1217,1216,151.17639,-33.94583,"151.17639,-33.94583,0"
4,,1,250,69.44444444, ,,353.0783367,347.7995313,151.1762571,-33.94533203,0,7/6/2024 14:59,1218,1217,151.17625,-33.94533,"151.17625,-33.94533,0"
4,,1,250,69.44444444, ,,353.0783367,347.7998478,151.1759341,-33.94495156,100,7/6/2024 14:59,1219,1218,151.17593,-33.94495,"151.17593,-33.94495,100"
4,,1,250,69.44444444, ,,353.0783367,347.7998478,151.1753684,-33.94473331,100,7/6/2024 14:59,1220,1219,151.17536,-33.94473,"151.17536,-33.94473,100"
4,,1,250,69.44444444, ,,353.0783367,299.5778682,151.1748028,-33.94451506,100,7/6/2024 14:59,1221,1220,151.1748,-33.94451,"151.17480,-33.94451,100"
4,,1,250,69.44444444, ,,353.0783367,299.577473,151.1742372,-33.9442968,100,7/6/2024 14:59,1222,1221,151.17423,-33.94429,"151.17423,-33.94429,100"
4,,1,250,69.44444444, ,,353.0783367,299.577473,151.1736715,-33.94407855,100,7/6/2024 14:59,1223,1222,151.17367,-33.94407,"151.17367,-33.94407,100"
4,,1,250,69.44444444, ,,353.0783367,299.577736,151.1731059,-33.9438603,100,7/6/2024 14:59,1224,1223,151.1731,-33.94386,"151.17310,-33.94386,100"
4,,1,250,69.44444444, ,,353.0783367,299.5783065,151.1725402,-33.94364204,100,7/6/2024 14:59,1225,1224,151.17254,-33.94364,"151.17254,-33.94364,100"
4,,1,250,69.44444444, ,,353.0783367,299.5779569,151.1719746,-33.94342379,100,7/6/2024 14:59,1226,1225,151.17197,-33.94342,"151.17197,-33.94342,100"
4,,1,250,69.44444444, ,,353.0783367,299.5784753,151.171409,-33.94320553,100,7/6/2024 14:59,1227,1226,151.1714,-33.9432,"151.17140,-33.94320,100"
4,,1,250,69.44444444, ,,353.0783367,299.5776854,151.1708433,-33.94298728,100,7/6/2024 14:59,1228,1227,151.17084,-33.94298,"151.17084,-33.94298,100"
4,,1,250,69.44444444, ,,353.0783367,299.5781766,151.1702777,-33.94276902,100,7/6/2024 14:59,1229,1228,151.17027,-33.94276,"151.17027,-33.94276,100"
4,,1,250,69.44444444, ,,353.0783367,299.5782057,151.1697121,-33.94255076,100,7/6/2024 14:59,1230,1229,151.16971,-33.94255,"151.16971,-33.94255,100"
4,,1,250,69.44444444, ,,353.0783367,299.5771881,151.1691464,-33.9423325,100,7/6/2024 14:59,1231,1230,151.16914,-33.94233,"151.16914,-33.94233,100"
4,,1,250,69.44444444, ,,353.0783367,294.3405687,151.1685808,-33.94211425,100,7/6/2024 14:59,1232,1231,151.16858,-33.94211,"151.16858,-33.94211,100"
4,,1,250,69.44444444, ,,353.0783367,294.3495545,151.1680151,-33.94189599,300,7/6/2024 14:59,1233,1232,151.16801,-33.94189,"151.16801,-33.94189,300"
4,,1,250,69.44444444, ,,353.0783367,294.3408641,151.1674495,-33.94167773,300,7/6/2024 14:59,1234,1233,151.16744,-33.94167,"151.16744,-33.94167,300"
4,,1,250,69.44444444, ,,353.0783367,294.3408641,151.1668839,-33.94145947,300,7/6/2024 14:59,1235,1234,151.16688,-33.94145,"151.16688,-33.94145,300"
4,,1,250,69.44444444, ,,353.0783367,294.3410305,151.1663182,-33.94124121,300,7/6/2024 14:59,1236,1235,151.16631,-33.94124,"151.16631,-33.94124,300"
4,,1,250,69.44444444, ,,353.0783367,294.3408406,151.1657526,-33.94102295,300,7/6/2024 14:59,1237,1236,151.16575,-33.94102,"151.16575,-33.94102,300"
4,,1,250,69.44444444, ,,353.0783367,294.3414223,151.1651869,-33.94080468,300,7/6/2024 14:59,1238,1237,151.16518,-33.9408,"151.16518,-33.94080,300"
4,,1,250,69.44444444, ,,353.0783367,263.1573903,151.1646213,-33.94058642,300,7/6/2024 14:59,1239,1238,151.16462,-33.94058,"151.16462,-33.94058,300"
4,,1,250,69.44444444, ,,353.0783367,263.1573903,151.164026,-33.94055791,300,7/6/2024 14:59,1240,1239,151.16402,-33.94055,"151.16402,-33.94055,300"
4,,1,250,69.44444444, ,,353.0783367,263.1573444,151.163412,-33.94064934,300,7/6/2024 14:59,1241,1240,151.16341,-33.94064,"151.16341,-33.94064,300"
4,,1,250,69.44444444, ,,353.0783367,263.1572651,151.162798,-33.94074077,300,7/6/2024 14:59,1242,1241,151.16279,-33.94074,"151.16279,-33.94074,300"
4,,1,250,69.44444444, ,,353.0783367,263.1572651,151.162184,-33.9408322,300,7/6/2024 14:59,1243,1242,151.16218,-33.94083,"151.16218,-33.94083,300"
4,,1,250,69.44444444, ,,353.0783367,263.157302,151.1615699,-33.94092363,300,7/6/2024 14:59,1244,1243,151.16156,-33.94092,"151.16156,-33.94092,300"
4,,1,250,69.44444444, ,,353.0783367,263.1580407,151.1609559,-33.94101506,300,7/6/2024 14:59,1245,1244,151.16095,-33.94101,"151.16095,-33.94101,300"
4,,1,250,69.44444444, ,,353.0783367,263.157045,151.1603419,-33.94110649,300,7/6/2024 14:59,1246,1245,151.16034,-33.9411,"151.16034,-33.94110,300"
4,,1,250,69.44444444, ,,353.0783367,263.157084,151.1597279,-33.94119792,300,7/6/2024 14:59,1247,1246,151.15972,-33.94119,"151.15972,-33.94119,300"
4,,1,250,69.44444444, ,,353.0783367,263.1570166,151.1591139,-33.94128935,300,7/6/2024 14:59,1248,1247,151.15911,-33.94128,"151.15911,-33.94128,300"
4,,1,250,69.44444444, ,,353.0783367,263.1569516,151.1584998,-33.94138078,300,7/6/2024 14:59,1249,1248,151.15849,-33.94138,"151.15849,-33.94138,300"
4,,1,250,69.44444444, ,,353.0783367,263.1577333,151.1578858,-33.94147221,300,7/6/2024 14:59,1250,1249,151.15788,-33.94147,"151.15788,-33.94147,300"
4,,1,250,69.44444444, ,,353.0783367,263.1568281,151.1572718,-33.94156364,300,7/6/2024 14:59,1251,1250,151.15727,-33.94156,"151.15727,-33.94156,300"
4,,1,250,69.44444444, ,,353.0783367,263.1567696,151.1566578,-33.94165507,300,7/6/2024 14:59,1252,1251,151.15665,-33.94165,"151.15665,-33.94165,300"
4,,1,250,69.44444444, ,,353.0783367,263.1576118,151.1560438,-33.9417465,300,7/6/2024 14:59,1253,1252,151.15604,-33.94174,"151.15604,-33.94174,300"
4,,1,250,69.44444444, ,,353.0783367,263.1575424,151.1554298,-33.94183793,300,7/6/2024 14:59,1254,1253,151.15542,-33.94183,"151.15542,-33.94183,300"
4,,1,250,69.44444444, ,,353.0783367,263.157382,151.1548157,-33.94192936,300,7/6/2024 14:59,1255,1254,151.15481,-33.94192,"151.15481,-33.94192,300"
4,,1,250,69.44444444, ,,353.0783367,263.1566455,151.1542017,-33.94202079,300,7/6/2024 14:59,1256,1255,151.1542,-33.94202,"151.15420,-33.94202,300"
4,,1,250,69.44444444, ,,353.0783367,263.157347,151.1535877,-33.94211222,300,7/6/2024 14:59,1257,1256,151.15358,-33.94211,"151.15358,-33.94211,300"
4,,1,250,69.44444444, ,,353.0783367,263.1572859,151.1529737,-33.94220365,300,7/6/2024 14:59,1258,1257,151.15297,-33.9422,"151.15297,-33.94220,300"
4,,1,250,69.44444444, ,,353.0783367,259.8245246,151.1523597,-33.94229508,300,7/6/2024 14:59,1259,1258,151.15235,-33.94229,"151.15235,-33.94229,300"
4,,1,250,69.44444444, ,,353.0783367,259.82451,151.1517457,-33.94238651,300,7/6/2024 14:59,1260,1259,151.15174,-33.94238,"151.15174,-33.94238,300"
4,,1,250,69.44444444, ,,353.0783367,259.8244433,151.1511316,-33.94247793,300,7/6/2024 14:59,1261,1260,151.15113,-33.94247,"151.15113,-33.94247,300"
4,,1,250,69.44444444, ,,353.0783367,259.8245246,151.1505176,-33.94256936,300,7/6/2024 15:00,1262,1261,151.15051,-33.94256,"151.15051,-33.94256,300"
4,,1,250,69.44444444, ,,353.0783367,259.82451,151.1499036,-33.94266079,300,7/6/2024 15:00,1263,1262,151.1499,-33.94266,"151.14990,-33.94266,300"
